C   12.010700   2.853723e+01  2.730000e+01  3.608331e+01   1 0 0
C   12.010700   2.912193e+01  2.823870e+01  3.706501e+01   1 0 0
C   12.010700   2.827883e+01  2.926630e+01  3.752551e+01   1 0 0
C   12.010700   2.729943e+01  2.753690e+01  3.546421e+01   1 0 0
C   12.010700   2.689843e+01  2.511060e+01  3.547331e+01   1 0 0
C   12.010700   2.818183e+01  2.491610e+01  3.608321e+01   1 0 0
C   12.010700   2.901513e+01  2.598720e+01  3.637961e+01   1 0 0
C   12.010700   2.647283e+01  2.640170e+01  3.515581e+01   1 0 0
H   1.000000   2.736713e+01  2.644520e+01  1.305141e+01   0 0 0
H   1.000000   2.553853e+01  2.644520e+01  1.305141e+01   0 0 0
C   12.010700   2.646063e+01  2.637280e+01  1.368221e+01   2 0 0
H   1.000000   2.645283e+01  2.426970e+01  1.394311e+01   0 0 0
H   1.000000   2.645283e+01  2.862070e+01  1.394311e+01   0 0 0
C   12.010700   2.645303e+01  2.766120e+01  1.455091e+01   2 0 0
C   12.010700   2.646693e+01  2.519800e+01  1.463231e+01   2 0 0
H   1.000000   2.427733e+01  2.518410e+01  1.483491e+01   0 0 0
H   1.000000   2.862833e+01  2.518410e+01  1.483491e+01   0 0 0
H   1.000000   2.427733e+01  2.770630e+01  1.483491e+01   0 0 0
H   1.000000   2.862833e+01  2.770630e+01  1.483491e+01   0 0 0
C   12.010700   2.518563e+01  2.771830e+01  1.547761e+01   2 0 0
C   12.010700   2.769183e+01  2.766950e+01  1.545601e+01   2 0 0
C   12.010700   2.515523e+01  2.522320e+01  1.549931e+01   2 0 0
C   12.010700   2.769383e+01  2.515830e+01  1.547521e+01   2 0 0
H   1.000000   2.771393e+01  2.988170e+01  1.572671e+01   0 0 0
H   1.000000   2.519173e+01  2.300870e+01  1.572671e+01   0 0 0
H   1.000000   2.771393e+01  2.300870e+01  1.572671e+01   0 0 0
H   1.000000   2.519173e+01  2.988170e+01  1.572671e+01   0 0 0
C   12.010700   2.519103e+01  2.895370e+01  1.633881e+01   2 0 0
C   12.010700   2.775093e+01  2.890990e+01  1.630151e+01   2 0 0
C   12.010700   2.516583e+01  2.649910e+01  1.632451e+01   2 0 0
C   12.010700   2.770323e+01  2.647020e+01  1.635121e+01   2 0 0
C   12.010700   2.767603e+01  2.396040e+01  1.635921e+01   2 0 0
C   12.010700   2.514743e+01  2.395400e+01  1.637491e+01   2 0 0
H   1.000000   2.301633e+01  2.644520e+01  1.661841e+01   0 0 0
H   1.000000   2.988933e+01  2.392290e+01  1.661841e+01   0 0 0
H   1.000000   2.988933e+01  2.644520e+01  1.661841e+01   0 0 0
H   1.000000   2.301633e+01  2.392290e+01  1.661841e+01   0 0 0
H   1.000000   2.301633e+01  2.896750e+01  1.661841e+01   0 0 0
H   1.000000   2.988933e+01  2.896750e+01  1.661841e+01   0 0 0
C   12.010700   2.646223e+01  2.893580e+01  1.716491e+01   2 0 0
C   12.010700   2.897763e+01  2.649260e+01  1.727511e+01   2 0 0
C   12.010700   2.645053e+01  2.648650e+01  1.718751e+01   1 0 0
C   12.010700   2.642113e+01  2.391360e+01  1.722921e+01   2 0 0
C   12.010700   2.396093e+01  2.895980e+01  1.721641e+01   2 0 0
C   12.010700   2.898463e+01  2.902040e+01  1.723981e+01   2 0 0
C   12.010700   2.899243e+01  2.393050e+01  1.724441e+01   2 0 0
C   12.010700   2.391193e+01  2.645020e+01  1.721001e+01   2 0 0
C   12.010700   2.393533e+01  2.388730e+01  1.726991e+01   2 0 0
H   1.000000   2.645283e+01  3.114290e+01  1.751011e+01   0 0 0
H   1.000000   2.897513e+01  2.174750e+01  1.751011e+01   0 0 0
H   1.000000   2.393053e+01  2.174750e+01  1.751011e+01   0 0 0
H   1.000000   2.645283e+01  2.174750e+01  1.751011e+01   0 0 0
H   1.000000   2.393053e+01  3.114290e+01  1.751011e+01   0 0 0
H   1.000000   2.897513e+01  3.114290e+01  1.751011e+01   0 0 0
C   12.010700   2.645473e+01  2.773820e+01  1.811551e+01   1 0 0
C   12.010700   2.645243e+01  3.023640e+01  1.813401e+01   2 0 0
C   12.010700   2.898883e+01  2.776440e+01  1.814551e+01   2 0 0
C   12.010700   2.897463e+01  3.021400e+01  1.823541e+01   2 0 0
C   12.010700   2.389883e+01  2.517040e+01  1.816841e+01   2 0 0
C   12.010700   2.390573e+01  3.018400e+01  1.816291e+01   2 0 0
C   12.010700   2.393653e+01  2.775520e+01  1.811621e+01   2 0 0
C   12.010700   2.901373e+01  2.521470e+01  1.808971e+01   2 0 0
C   12.010700   2.645893e+01  2.520990e+01  1.808121e+01   1 0 0
C   12.010700   2.896213e+01  2.260320e+01  1.816811e+01   2 0 0
C   12.010700   2.644013e+01  2.267090e+01  1.814271e+01   2 0 0
C   12.010700   2.388093e+01  2.265420e+01  1.818351e+01   2 0 0
H   1.000000   2.175513e+01  2.266180e+01  1.840191e+01   0 0 0
H   1.000000   2.175513e+01  2.770630e+01  1.840191e+01   0 0 0
H   1.000000   2.175513e+01  2.518410e+01  1.840191e+01   0 0 0
H   1.000000   3.115053e+01  2.518410e+01  1.840191e+01   0 0 0
H   1.000000   3.115053e+01  2.770630e+01  1.840191e+01   0 0 0
H   1.000000   3.115053e+01  2.266180e+01  1.840191e+01   0 0 0
H   1.000000   3.115053e+01  3.022860e+01  1.840191e+01   0 0 0
H   1.000000   2.175513e+01  3.022860e+01  1.840191e+01   0 0 0
C   12.010700   2.522563e+01  3.023930e+01  1.900401e+01   2 0 0
C   12.010700   2.771413e+01  3.025700e+01  1.907781e+01   2 0 0
C   12.010700   2.778373e+01  2.772380e+01  1.898271e+01   1 0 0
C   12.010700   2.773013e+01  2.519780e+01  1.898991e+01   1 0 0
C   12.010700   2.515123e+01  2.518940e+01  1.906651e+01   1 0 0
C   12.010700   3.025623e+01  2.520190e+01  1.902181e+01   2 0 0
C   12.010700   2.768613e+01  2.265230e+01  1.905181e+01   2 0 0
C   12.010700   2.272323e+01  2.774810e+01  1.900931e+01   2 0 0
C   12.010700   2.266833e+01  2.260200e+01  1.907051e+01   2 0 0
C   12.010700   3.020563e+01  2.263630e+01  1.908611e+01   2 0 0
C   12.010700   2.264393e+01  3.020890e+01  1.907261e+01   2 0 0
C   12.010700   2.520633e+01  2.772630e+01  1.898441e+01   1 0 0
C   12.010700   2.516673e+01  2.268410e+01  1.900031e+01   2 0 0
C   12.010700   3.021293e+01  3.024070e+01  1.908281e+01   2 0 0
C   12.010700   2.269643e+01  2.518740e+01  1.903081e+01   2 0 0
C   12.010700   3.025193e+01  2.774690e+01  1.902001e+01   2 0 0
H   1.000000   2.266943e+01  3.240400e+01  1.929371e+01   0 0 0
H   1.000000   2.771393e+01  2.048640e+01  1.929371e+01   0 0 0
H   1.000000   2.771393e+01  3.240400e+01  1.929371e+01   0 0 0
H   1.000000   3.023623e+01  3.240400e+01  1.929371e+01   0 0 0
H   1.000000   2.519173e+01  2.048640e+01  1.929371e+01   0 0 0
H   1.000000   2.266943e+01  2.048640e+01  1.929371e+01   0 0 0
H   1.000000   2.519173e+01  3.240400e+01  1.929371e+01   0 0 0
H   1.000000   3.023623e+01  2.048640e+01  1.929371e+01   0 0 0
C   12.010700   3.029253e+01  2.643240e+01  1.990001e+01   2 0 0
C   12.010700   2.777723e+01  2.643870e+01  1.987141e+01   1 0 0
C   12.010700   2.264813e+01  2.648110e+01  1.991671e+01   2 0 0
C   12.010700   2.521943e+01  2.897960e+01  1.988081e+01   1 0 0
C   12.010700   3.025293e+01  2.391830e+01  1.995671e+01   2 0 0
C   12.010700   2.773813e+01  2.894630e+01  1.994931e+01   1 0 0
C   12.010700   2.264983e+01  2.898560e+01  1.997001e+01   2 0 0
C   12.010700   2.769133e+01  2.391280e+01  1.994211e+01   1 0 0
C   12.010700   2.771533e+01  3.147650e+01  1.996091e+01   2 0 0
C   12.010700   2.518333e+01  2.648570e+01  1.991241e+01   1 0 0
C   12.010700   2.519643e+01  2.143080e+01  1.994591e+01   2 0 0
C   12.010700   2.262483e+01  2.137470e+01  1.992881e+01   2 0 0
C   12.010700   3.022443e+01  3.148860e+01  1.994661e+01   2 0 0
C   12.010700   2.520163e+01  3.148570e+01  1.990471e+01   2 0 0
C   12.010700   2.513333e+01  2.393380e+01  1.992601e+01   1 0 0
C   12.010700   2.269513e+01  3.143900e+01  1.994021e+01   2 0 0
C   12.010700   3.022383e+01  2.141500e+01  1.996321e+01   2 0 0
C   12.010700   2.266453e+01  2.389520e+01  1.988141e+01   2 0 0
C   12.010700   3.027963e+01  2.902390e+01  1.992031e+01   2 0 0
C   12.010700   2.773313e+01  2.142760e+01  1.992241e+01   2 0 0
H   1.000000   2.049403e+01  2.896750e+01  2.018541e+01   0 0 0
H   1.000000   2.049403e+01  2.392290e+01  2.018541e+01   0 0 0
H   1.000000   3.241163e+01  2.896750e+01  2.018541e+01   0 0 0
H   1.000000   2.049403e+01  2.140070e+01  2.018541e+01   0 0 0
H   1.000000   3.241163e+01  2.644520e+01  2.018541e+01   0 0 0
H   1.000000   3.241163e+01  2.392290e+01  2.018541e+01   0 0 0
H   1.000000   3.241163e+01  3.148970e+01  2.018541e+01   0 0 0
H   1.000000   2.049403e+01  3.148970e+01  2.018541e+01   0 0 0
H   1.000000   3.241163e+01  2.140070e+01  2.018541e+01   0 0 0
H   1.000000   2.049403e+01  2.644520e+01  2.018541e+01   0 0 0
C   12.010700   2.391993e+01  2.646560e+01  2.081401e+01   1 0 0
C   12.010700   2.897973e+01  2.395720e+01  2.084901e+01   1 0 0
C   12.010700   2.388993e+01  2.136730e+01  2.080451e+01   2 0 0
C   12.010700   2.394313e+01  2.902250e+01  2.077121e+01   1 0 0
C   12.010700   3.149323e+01  2.140230e+01  2.083271e+01   2 0 0
C   12.010700   2.647753e+01  3.149230e+01  2.077681e+01   2 0 0
C   12.010700   2.901103e+01  3.152190e+01  2.084661e+01   2 0 0
C   12.010700   2.900753e+01  2.650240e+01  2.078391e+01   1 0 0
C   12.010700   2.647543e+01  2.895580e+01  2.077601e+01   1 0 0
C   12.010700   3.151493e+01  3.149370e+01  2.084181e+01   2 0 0
C   12.010700   2.140453e+01  2.135700e+01  2.085021e+01   2 0 0
C   12.010700   3.153043e+01  2.642480e+01  2.084881e+01   2 0 0
C   12.010700   2.646183e+01  2.643390e+01  2.080031e+01   1 0 0
C   12.010700   2.391673e+01  2.392040e+01  2.081091e+01   1 0 0
C   12.010700   2.643423e+01  2.138600e+01  2.086601e+01   2 0 0
C   12.010700   2.396643e+01  3.149770e+01  2.077231e+01   2 0 0
C   12.010700   2.136313e+01  2.892530e+01  2.083051e+01   2 0 0
C   12.010700   3.145443e+01  2.388540e+01  2.082831e+01   2 0 0
C   12.010700   2.641963e+01  2.393080e+01  2.085101e+01   1 0 0
C   12.010700   2.141693e+01  2.645760e+01  2.076911e+01   2 0 0
C   12.010700   2.141933e+01  2.388710e+01  2.081641e+01   2 0 0
C   12.010700   2.894293e+01  2.141620e+01  2.080031e+01   2 0 0
C   12.010700   2.899773e+01  2.901130e+01  2.077941e+01   1 0 0
C   12.010700   2.144853e+01  3.153410e+01  2.077391e+01   2 0 0
C   12.010700   3.150033e+01  2.893550e+01  2.083171e+01   2 0 0
H   1.000000   2.645283e+01  1.922520e+01  2.107711e+01   0 0 0
H   1.000000   2.645283e+01  3.366520e+01  2.107711e+01   0 0 0
H   1.000000   3.149733e+01  3.366520e+01  2.107711e+01   0 0 0
H   1.000000   2.140833e+01  1.922520e+01  2.107711e+01   0 0 0
H   1.000000   2.897513e+01  1.922520e+01  2.107711e+01   0 0 0
H   1.000000   2.897513e+01  3.366520e+01  2.107711e+01   0 0 0
H   1.000000   3.149733e+01  1.922520e+01  2.107711e+01   0 0 0
H   1.000000   2.140833e+01  3.366520e+01  2.107711e+01   0 0 0
H   1.000000   2.393053e+01  1.922520e+01  2.107711e+01   0 0 0
H   1.000000   2.393053e+01  3.366520e+01  2.107711e+01   0 0 0
C   12.010700   2.138173e+01  2.264500e+01  2.172341e+01   2 0 0
C   12.010700   2.393043e+01  2.771630e+01  2.168271e+01   1 0 0
C   12.010700   2.654143e+01  3.023900e+01  2.167221e+01   1 0 0
C   12.010700   2.645903e+01  2.774640e+01  2.168081e+01   1 0 0
C   12.010700   3.155523e+01  3.277120e+01  2.174391e+01   2 0 0
C   12.010700   3.148523e+01  2.264200e+01  2.172421e+01   2 0 0
C   12.010700   2.132783e+01  2.767050e+01  2.168091e+01   2 0 0
C   12.010700   2.642683e+01  3.272410e+01  2.168811e+01   2 0 0
C   12.010700   3.153613e+01  2.021330e+01  2.173861e+01   2 0 0
C   12.010700   2.897833e+01  3.021250e+01  2.166331e+01   1 0 0
C   12.010700   2.398423e+01  3.273750e+01  2.170231e+01   2 0 0
C   12.010700   2.899743e+01  3.276610e+01  2.172631e+01   2 0 0
C   12.010700   2.138293e+01  2.017580e+01  2.173891e+01   2 0 0
C   12.010700   2.398283e+01  2.016020e+01  2.171751e+01   2 0 0
C   12.010700   2.136553e+01  3.024040e+01  2.172891e+01   2 0 0
C   12.010700   2.390403e+01  2.521930e+01  2.172981e+01   1 0 0
C   12.010700   2.901003e+01  2.525870e+01  2.171661e+01   1 0 0
C   12.010700   2.642753e+01  2.265930e+01  2.177621e+01   1 0 0
C   12.010700   2.643623e+01  2.009470e+01  2.173271e+01   2 0 0
C   12.010700   2.391293e+01  3.027210e+01  2.162251e+01   1 0 0
C   12.010700   2.389233e+01  2.261910e+01  2.169231e+01   1 0 0
C   12.010700   2.897083e+01  2.013470e+01  2.173121e+01   2 0 0
C   12.010700   3.154053e+01  3.020550e+01  2.171491e+01   2 0 0
C   12.010700   2.138963e+01  3.275560e+01  2.172281e+01   2 0 0
C   12.010700   2.904353e+01  2.774750e+01  2.165831e+01   1 0 0
C   12.010700   2.137143e+01  2.516310e+01  2.172991e+01   2 0 0
C   12.010700   3.149973e+01  2.516360e+01  2.171211e+01   2 0 0
C   12.010700   3.147573e+01  2.770990e+01  2.173301e+01   2 0 0
C   12.010700   2.898353e+01  2.265770e+01  2.170061e+01   1 0 0
C   12.010700   2.645093e+01  2.521710e+01  2.168911e+01   1 0 0
H   1.000000   3.367283e+01  3.275080e+01  2.196891e+01   0 0 0
H   1.000000   3.367283e+01  2.266180e+01  2.196891e+01   0 0 0
H   1.000000   1.923283e+01  2.013960e+01  2.196891e+01   0 0 0
H   1.000000   1.923283e+01  2.770630e+01  2.196891e+01   0 0 0
H   1.000000   3.367283e+01  2.770630e+01  2.196891e+01   0 0 0
H   1.000000   1.923283e+01  2.518410e+01  2.196891e+01   0 0 0
H   1.000000   1.923283e+01  3.275080e+01  2.196891e+01   0 0 0
H   1.000000   1.923283e+01  2.266180e+01  2.196891e+01   0 0 0
H   1.000000   3.367283e+01  3.022860e+01  2.196891e+01   0 0 0
H   1.000000   3.367283e+01  2.013960e+01  2.196891e+01   0 0 0
H   1.000000   1.923283e+01  3.022860e+01  2.196891e+01   0 0 0
H   1.000000   3.367283e+01  2.518410e+01  2.196891e+01   0 0 0
C   12.010700   2.516973e+01  3.023940e+01  2.252021e+01   1 0 0
C   12.010700   2.773693e+01  3.276870e+01  2.259001e+01   2 0 0
C   12.010700   2.267063e+01  3.275920e+01  2.259741e+01   2 0 0
C   12.010700   3.020683e+01  2.268510e+01  2.263061e+01   1 0 0
C   12.010700   2.013853e+01  2.011740e+01  2.262861e+01   2 0 0
C   12.010700   2.773603e+01  3.023010e+01  2.258071e+01   1 0 0
C   12.010700   2.263173e+01  2.267810e+01  2.261561e+01   1 0 0
C   12.010700   3.020053e+01  3.023800e+01  2.255871e+01   1 0 0
C   12.010700   2.519563e+01  3.273440e+01  2.257861e+01   2 0 0
C   12.010700   2.260993e+01  2.768830e+01  2.257741e+01   1 0 0
C   12.010700   3.272493e+01  2.268290e+01  2.265851e+01   2 0 0
C   12.010700   3.022123e+01  2.014700e+01  2.259901e+01   2 0 0
C   12.010700   2.522053e+01  2.771270e+01  2.259291e+01   1 0 0
C   12.010700   2.521633e+01  2.009290e+01  2.259841e+01   2 0 0
C   12.010700   2.771663e+01  2.010050e+01  2.260341e+01   2 0 0
C   12.010700   2.770933e+01  2.262490e+01  2.265021e+01   1 0 0
C   12.010700   2.010793e+01  2.259550e+01  2.262131e+01   2 0 0
C   12.010700   2.773383e+01  2.771280e+01  2.257001e+01   1 0 0
C   12.010700   3.271683e+01  2.520080e+01  2.265531e+01   2 0 0
C   12.010700   3.024953e+01  3.276150e+01  2.258911e+01   2 0 0
C   12.010700   3.277973e+01  2.015400e+01  2.258251e+01   2 0 0
C   12.010700   2.010873e+01  2.515890e+01  2.261411e+01   2 0 0
C   12.010700   2.263343e+01  2.516190e+01  2.262001e+01   1 0 0
C   12.010700   2.516293e+01  2.264110e+01  2.265001e+01   1 0 0
C   12.010700   2.014803e+01  3.024040e+01  2.260951e+01   2 0 0
C   12.010700   2.015763e+01  3.273300e+01  2.261261e+01   2 0 0
C   12.010700   2.266593e+01  3.022400e+01  2.254361e+01   1 0 0
C   12.010700   3.022543e+01  2.775380e+01  2.261121e+01   1 0 0
C   12.010700   2.009723e+01  2.770160e+01  2.262231e+01   2 0 0
C   12.010700   3.274053e+01  3.277220e+01  2.262131e+01   2 0 0
C   12.010700   3.022993e+01  2.524900e+01  2.261561e+01   1 0 0
C   12.010700   3.272523e+01  3.023790e+01  2.265381e+01   2 0 0
C   12.010700   2.773203e+01  2.524270e+01  2.258661e+01   1 0 0
C   12.010700   2.270943e+01  2.014470e+01  2.257401e+01   2 0 0
C   12.010700   3.274453e+01  2.770900e+01  2.264281e+01   2 0 0
C   12.010700   2.519183e+01  2.520470e+01  2.262691e+01   1 0 0
H   1.000000   3.023623e+01  3.492620e+01  2.286071e+01   0 0 0
H   1.000000   2.519173e+01  3.492620e+01  2.286071e+01   0 0 0
H   1.000000   2.266943e+01  1.796420e+01  2.286071e+01   0 0 0
H   1.000000   2.771393e+01  1.796420e+01  2.286071e+01   0 0 0
H   1.000000   3.023623e+01  1.796420e+01  2.286071e+01   0 0 0
H   1.000000   2.014723e+01  1.796420e+01  2.286071e+01   0 0 0
H   1.000000   2.519173e+01  1.796420e+01  2.286071e+01   0 0 0
H   1.000000   3.275843e+01  3.492620e+01  2.286071e+01   0 0 0
H   1.000000   2.014723e+01  3.492620e+01  2.286071e+01   0 0 0
H   1.000000   2.771393e+01  3.492620e+01  2.286071e+01   0 0 0
H   1.000000   2.266943e+01  3.492620e+01  2.286071e+01   0 0 0
H   1.000000   3.275843e+01  1.796420e+01  2.286071e+01   0 0 0
C   12.010700   2.518023e+01  2.898180e+01  2.346511e+01   1 0 0
C   12.010700   2.515593e+01  3.146720e+01  2.346121e+01   1 0 0
C   12.010700   2.264563e+01  3.400790e+01  2.352471e+01   2 0 0
C   12.010700   2.265843e+01  2.896950e+01  2.349221e+01   1 0 0
C   12.010700   3.277833e+01  1.886460e+01  2.346831e+01   2 0 0
C   12.010700   2.011913e+01  1.889460e+01  2.346931e+01   2 0 0
C   12.010700   2.012613e+01  3.149080e+01  2.350681e+01   2 0 0
C   12.010700   2.770223e+01  3.147780e+01  2.349191e+01   1 0 0
C   12.010700   2.522113e+01  1.889220e+01  2.351491e+01   2 0 0
C   12.010700   3.278183e+01  2.139770e+01  2.346561e+01   2 0 0
C   12.010700   3.274423e+01  2.393370e+01  2.350571e+01   2 0 0
C   12.010700   2.009743e+01  2.385780e+01  2.349181e+01   2 0 0
C   12.010700   3.020633e+01  1.890200e+01  2.348701e+01   2 0 0
C   12.010700   3.026603e+01  3.399650e+01  2.349721e+01   2 0 0
C   12.010700   2.008813e+01  2.894120e+01  2.350401e+01   2 0 0
C   12.010700   3.020143e+01  3.148880e+01  2.345401e+01   1 0 0
C   12.010700   2.770303e+01  2.135610e+01  2.353891e+01   1 0 0
C   12.010700   2.262543e+01  2.649410e+01  2.350391e+01   1 0 0
C   12.010700   3.026733e+01  2.144080e+01  2.351081e+01   1 0 0
C   12.010700   2.766323e+01  3.397980e+01  2.347521e+01   2 0 0
C   12.010700   2.517453e+01  2.641440e+01  2.352411e+01   1 0 0
C   12.010700   3.025753e+01  2.901030e+01  2.352291e+01   1 0 0
C   12.010700   2.264893e+01  2.394760e+01  2.346871e+01   1 0 0
C   12.010700   2.270013e+01  3.143080e+01  2.347001e+01   1 0 0
C   12.010700   3.271243e+01  3.152670e+01  2.350021e+01   2 0 0
C   12.010700   2.767843e+01  1.886280e+01  2.348511e+01   2 0 0
C   12.010700   2.515083e+01  3.401150e+01  2.348071e+01   2 0 0
C   12.010700   2.014323e+01  2.136840e+01  2.350441e+01   2 0 0
C   12.010700   2.771253e+01  2.900540e+01  2.344621e+01   1 0 0
C   12.010700   3.277173e+01  2.645030e+01  2.354231e+01   2 0 0
C   12.010700   2.769033e+01  2.397910e+01  2.351031e+01   1 0 0
C   12.010700   2.266273e+01  2.140800e+01  2.349041e+01   1 0 0
C   12.010700   2.516153e+01  2.134910e+01  2.352451e+01   1 0 0
C   12.010700   3.024413e+01  2.398060e+01  2.347681e+01   1 0 0
C   12.010700   2.773423e+01  2.648150e+01  2.352301e+01   1 0 0
C   12.010700   2.011493e+01  2.644460e+01  2.348921e+01   2 0 0
C   12.010700   2.268043e+01  1.893810e+01  2.345101e+01   2 0 0
C   12.010700   2.014213e+01  3.394970e+01  2.348221e+01   2 0 0
C   12.010700   2.511503e+01  2.391530e+01  2.352561e+01   1 0 0
C   12.010700   3.273993e+01  3.398970e+01  2.349711e+01   2 0 0
C   12.010700   3.280363e+01  2.894220e+01  2.354931e+01   2 0 0
C   12.010700   3.024233e+01  2.645450e+01  2.350531e+01   1 0 0
H   1.000000   1.797183e+01  1.887840e+01  2.375241e+01   0 0 0
H   1.000000   1.797183e+01  2.644520e+01  2.375241e+01   0 0 0
H   1.000000   3.493383e+01  1.887840e+01  2.375241e+01   0 0 0
H   1.000000   1.797183e+01  2.392290e+01  2.375241e+01   0 0 0
H   1.000000   3.493383e+01  2.140070e+01  2.375241e+01   0 0 0
H   1.000000   3.493383e+01  2.644520e+01  2.375241e+01   0 0 0
H   1.000000   3.493383e+01  2.392290e+01  2.375241e+01   0 0 0
H   1.000000   3.493383e+01  3.401200e+01  2.375241e+01   0 0 0
H   1.000000   3.493383e+01  3.148970e+01  2.375241e+01   0 0 0
H   1.000000   3.493383e+01  2.896750e+01  2.375241e+01   0 0 0
H   1.000000   1.797183e+01  2.140070e+01  2.375241e+01   0 0 0
H   1.000000   1.797183e+01  3.148970e+01  2.375241e+01   0 0 0
H   1.000000   1.797183e+01  3.401200e+01  2.375241e+01   0 0 0
H   1.000000   1.797183e+01  2.896750e+01  2.375241e+01   0 0 0
C   12.010700   3.149773e+01  1.885260e+01  2.435131e+01   2 0 0
C   12.010700   2.143253e+01  1.891800e+01  2.433821e+01   2 0 0
C   12.010700   2.390843e+01  2.895490e+01  2.435861e+01   1 0 0
C   12.010700   3.398713e+01  1.884140e+01  2.433331e+01   2 0 0
C   12.010700   2.137283e+01  3.396450e+01  2.442541e+01   2 0 0
C   12.010700   1.889403e+01  1.884850e+01  2.440641e+01   2 0 0
C   12.010700   2.639023e+01  3.149590e+01  2.439041e+01   1 0 0
C   12.010700   2.895563e+01  1.891160e+01  2.439021e+01   2 0 0
C   12.010700   2.388213e+01  3.397910e+01  2.437261e+01   2 0 0
C   12.010700   2.390793e+01  3.143910e+01  2.437301e+01   1 0 0
C   12.010700   2.397043e+01  1.887220e+01  2.434731e+01   2 0 0
C   12.010700   3.150053e+01  3.401560e+01  2.435671e+01   2 0 0
C   12.010700   2.643173e+01  2.899280e+01  2.434411e+01   1 0 0
C   12.010700   1.889223e+01  3.149360e+01  2.436781e+01   2 0 0
C   12.010700   1.887013e+01  2.895360e+01  2.436911e+01   2 0 0
C   12.010700   2.141693e+01  3.148950e+01  2.442031e+01   1 0 0
